Code,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
MOD,Record Time,Retrieval Time,Node Ref,UID,Module Number,Module ID(hex),Calibration State,Board Project,Drawing,Type,Firmware Version,Issue,Sub-Issue,Serial_WO,Serial_Batch,Sensor Serial,Warm-up(s)
REP,Record Time,Retrieval Time,Node Ref,UID,Module Number,Repeat Sample,Repeat Value(s),,,,,,,,,,
BAS,Record Time,Retrieval Time,Node Ref,UID,CIS(dec),WKT(dec),RXW(ms),Range Addr1,Range Addr2,....,,,,,,,
WUL,Record Time,Retrieval Time,Node Ref,UID,Event Mask(hex),Repeat Time(s),,,,,,,,,,,
SLG,Record Time,Retrieval Time,Node Ref,UID,Event,Start Time,Repeat Period(s),Jitter(s),Event Mask(hex),,,,,,,,
SSP,Record Time,Retrieval Time,Node Ref,UID,Index,SoundSpeed (m/s),Serial Number,,,,,,,,,,
BAT,Record Time,Retrieval Time,Node Ref,UID,UsedPercentage %,Volts V,,,,,,,,,,,
PAG,Record Time,Retrieval Time,Node Ref,UID,Page Number,,,,,,,,,,,,
TMP,Record Time,Retrieval Time,Node Ref,UID,Index,Temperature Deg C,Serial Number,,,,,,,,,,
INC,Record Time,Retrieval Time,Node Ref,UID,Index,Pitch (deg),Roll (deg),Serial Number,,,,,,,,,
DQZ,Record Time,Retrieval Time,Node Ref,UID,Index,Pressure (kPa),Temperature (Deg C),Serial Number,,,,,,,,,
TIM,Record Time,Retrieval Time,Node Ref,UID,,,,,,,,,,,,,
BSL,Record Time,Retrieval Time,Node Ref,UID,RangeNode Ref,RangeAddress,Range(ms),TAT(ms),,,,,,,,,
ERR,Record Time,Retrieval Time,Node Ref,UID,Ref tick time(s),Logging Mask,Error Type,Data,,,,,,,,,
# Data,,,,,,,,,,,,,,,,,
TMP,2024/02/24 19:45:00,2024/09/05 03:07:54,West,006874,4,2.4435,-1
INC,2024/02/24 19:45:00,2024/09/05 03:07:54,West,006874,1,-3.2438,-1.4250,-1
DQZ,2024/02/24 19:45:00,2024/09/05 03:07:54,West,006874,3,14242.08594,2.44,136603
TIM,2024/02/24 20:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/24 20:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/24 20:30:00,2024/09/05 03:07:54,West,006874,East,2502,4556.897,160
BSL,2024/02/24 20:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.455,320
ERR,2024/02/24 20:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/24 23:30:07,2024/09/05 03:07:54,West,006874
ERR,2024/02/24 23:30:07,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/24 23:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/24 23:45:00,2024/09/05 03:07:54,West,006874,4,2.4223,-1
INC,2024/02/24 23:45:00,2024/09/05 03:07:54,West,006874,1,-3.2406,-1.4375,-1
PAG,2024/02/24 23:45:00,2024/09/05 03:07:54,West,006874,795
DQZ,2024/02/24 23:45:00,2024/09/05 03:07:54,West,006874,3,14230.52930,2.43,136603
TIM,2024/02/25 00:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/25 00:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/25 00:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.358,160
BSL,2024/02/25 00:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.608,320
ERR,2024/02/25 00:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/25 03:30:13,2024/09/05 03:07:54,West,006874
ERR,2024/02/25 03:30:13,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/25 03:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/25 03:45:00,2024/09/05 03:07:54,West,006874,4,2.4203,-1
INC,2024/02/25 03:45:00,2024/09/05 03:07:54,West,006874,1,-3.2375,-1.4219,-1
DQZ,2024/02/25 03:45:00,2024/09/05 03:07:54,West,006874,3,14219.72559,2.43,136603
TIM,2024/02/25 04:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/25 04:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/25 04:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.242,160
BSL,2024/02/25 04:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.596,320
ERR,2024/02/25 04:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/25 07:30:07,2024/09/05 03:07:54,West,006874
ERR,2024/02/25 07:30:07,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/25 07:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/25 07:45:00,2024/09/05 03:07:54,West,006874,4,2.4288,-1
INC,2024/02/25 07:45:00,2024/09/05 03:07:54,West,006874,1,-3.2469,-1.4281,-1
DQZ,2024/02/25 07:45:00,2024/09/05 03:07:54,West,006874,3,14237.44043,2.43,136603
TIM,2024/02/25 08:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/25 08:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/25 08:30:00,2024/09/05 03:07:54,West,006874,East,2502,4556.961,160
BSL,2024/02/25 08:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.571,320
ERR,2024/02/25 08:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/25 11:30:08,2024/09/05 03:07:54,West,006874
ERR,2024/02/25 11:30:08,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/25 11:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/25 11:45:00,2024/09/05 03:07:54,West,006874,4,2.3976,-1
INC,2024/02/25 11:45:00,2024/09/05 03:07:54,West,006874,1,-3.2438,-1.4406,-1
DQZ,2024/02/25 11:45:00,2024/09/05 03:07:54,West,006874,3,14235.03809,2.42,136603
TIM,2024/02/25 12:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/25 12:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/25 12:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.337,160
BSL,2024/02/25 12:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.680,320
ERR,2024/02/25 12:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/25 15:30:07,2024/09/05 03:07:54,West,006874
ERR,2024/02/25 15:30:07,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/25 15:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/25 15:45:00,2024/09/05 03:07:54,West,006874,4,2.3973,-1
INC,2024/02/25 15:45:00,2024/09/05 03:07:54,West,006874,1,-3.2281,-1.4188,-1
DQZ,2024/02/25 15:45:00,2024/09/05 03:07:54,West,006874,3,14226.55371,2.40,136603
TIM,2024/02/25 16:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/25 16:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
PAG,2024/02/25 16:30:00,2024/09/05 03:07:54,West,006874,796
BSL,2024/02/25 16:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.548,160
BSL,2024/02/25 16:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.724,320
ERR,2024/02/25 16:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/25 19:30:07,2024/09/05 03:07:54,West,006874
ERR,2024/02/25 19:30:07,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/25 19:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/25 19:45:00,2024/09/05 03:07:54,West,006874,4,2.4285,-1
INC,2024/02/25 19:45:00,2024/09/05 03:07:54,West,006874,1,-3.2500,-1.4188,-1
DQZ,2024/02/25 19:45:00,2024/09/05 03:07:54,West,006874,3,14240.55078,2.43,136603
TIM,2024/02/25 20:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/25 20:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/25 20:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.016,160
BSL,2024/02/25 20:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.546,320
ERR,2024/02/25 20:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/25 23:30:07,2024/09/05 03:07:54,West,006874
ERR,2024/02/25 23:30:07,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/25 23:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/25 23:45:00,2024/09/05 03:07:54,West,006874,4,2.4048,-1
INC,2024/02/25 23:45:00,2024/09/05 03:07:54,West,006874,1,-3.2500,-1.4281,-1
DQZ,2024/02/25 23:45:00,2024/09/05 03:07:54,West,006874,3,14233.64941,2.41,136603
TIM,2024/02/26 00:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/26 00:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/26 00:30:00,2024/09/05 03:07:54,West,006874,East,2502,4556.869,160
BSL,2024/02/26 00:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.439,320
ERR,2024/02/26 00:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/26 03:30:08,2024/09/05 03:07:54,West,006874
ERR,2024/02/26 03:30:08,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/26 03:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/26 03:45:00,2024/09/05 03:07:54,West,006874,4,2.3999,-1
INC,2024/02/26 03:45:00,2024/09/05 03:07:54,West,006874,1,-3.2375,-1.4219,-1
DQZ,2024/02/26 03:45:00,2024/09/05 03:07:54,West,006874,3,14220.12402,2.42,136603
TIM,2024/02/26 04:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/26 04:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/26 04:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.319,160
BSL,2024/02/26 04:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.685,320
ERR,2024/02/26 04:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/26 07:30:12,2024/09/05 03:07:54,West,006874
ERR,2024/02/26 07:30:12,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/26 07:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/26 07:45:00,2024/09/05 03:07:54,West,006874,4,2.4017,-1
INC,2024/02/26 07:45:00,2024/09/05 03:07:54,West,006874,1,-3.2219,-1.4344,-1
DQZ,2024/02/26 07:45:00,2024/09/05 03:07:54,West,006874,3,14236.39746,2.40,136603
TIM,2024/02/26 08:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/26 08:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/26 08:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.139,160
BSL,2024/02/26 08:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.596,320
ERR,2024/02/26 08:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/26 11:30:12,2024/09/05 03:07:54,West,006874
PAG,2024/02/26 11:30:12,2024/09/05 03:07:54,West,006874,797
ERR,2024/02/26 11:30:12,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/26 11:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/26 11:45:00,2024/09/05 03:07:54,West,006874,4,2.3976,-1
INC,2024/02/26 11:45:00,2024/09/05 03:07:54,West,006874,1,-3.2375,-1.4250,-1
DQZ,2024/02/26 11:45:00,2024/09/05 03:07:54,West,006874,3,14236.91016,2.41,136603
TIM,2024/02/26 12:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/26 12:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/26 12:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.179,160
BSL,2024/02/26 12:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.648,320
ERR,2024/02/26 12:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/26 15:30:12,2024/09/05 03:07:54,West,006874
ERR,2024/02/26 15:30:12,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/26 15:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/26 15:45:00,2024/09/05 03:07:54,West,006874,4,2.4371,-1
INC,2024/02/26 15:45:00,2024/09/05 03:07:54,West,006874,1,-3.2500,-1.4281,-1
DQZ,2024/02/26 15:45:00,2024/09/05 03:07:54,West,006874,3,14224.91406,2.43,136603
TIM,2024/02/26 16:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/26 16:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/26 16:30:00,2024/09/05 03:07:54,West,006874,East,2502,4556.980,160
BSL,2024/02/26 16:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.458,320
ERR,2024/02/26 16:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/26 19:30:07,2024/09/05 03:07:54,West,006874
ERR,2024/02/26 19:30:07,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/26 19:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/26 19:45:00,2024/09/05 03:07:54,West,006874,4,2.4301,-1
INC,2024/02/26 19:45:00,2024/09/05 03:07:54,West,006874,1,-3.2438,-1.4250,-1
DQZ,2024/02/26 19:45:00,2024/09/05 03:07:54,West,006874,3,14237.77051,2.44,136603
TIM,2024/02/26 20:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/26 20:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/26 20:30:00,2024/09/05 03:07:54,West,006874,East,2502,4556.980,160
BSL,2024/02/26 20:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.506,320
ERR,2024/02/26 20:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/26 23:30:12,2024/09/05 03:07:54,West,006874
ERR,2024/02/26 23:30:12,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/26 23:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/26 23:45:00,2024/09/05 03:07:54,West,006874,4,2.4143,-1
INC,2024/02/26 23:45:00,2024/09/05 03:07:54,West,006874,1,-3.2344,-1.4344,-1
DQZ,2024/02/26 23:45:00,2024/09/05 03:07:54,West,006874,3,14235.79785,2.43,136603
TIM,2024/02/27 00:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/27 00:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/27 00:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.236,160
BSL,2024/02/27 00:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.638,320
ERR,2024/02/27 00:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/27 03:30:12,2024/09/05 03:07:54,West,006874
ERR,2024/02/27 03:30:12,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/27 03:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/27 03:45:00,2024/09/05 03:07:54,West,006874,4,2.4174,-1
PAG,2024/02/27 03:45:00,2024/09/05 03:07:54,West,006874,798
INC,2024/02/27 03:45:00,2024/09/05 03:07:54,West,006874,1,-3.2406,-1.4250,-1
DQZ,2024/02/27 03:45:00,2024/09/05 03:07:54,West,006874,3,14221.11133,2.42,136603
TIM,2024/02/27 04:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/27 04:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/27 04:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.179,160
BSL,2024/02/27 04:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.555,320
ERR,2024/02/27 04:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/27 07:30:07,2024/09/05 03:07:54,West,006874
ERR,2024/02/27 07:30:07,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/27 07:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/27 07:45:00,2024/09/05 03:07:54,West,006874,4,2.4267,-1
INC,2024/02/27 07:45:00,2024/09/05 03:07:54,West,006874,1,-3.2500,-1.4250,-1
DQZ,2024/02/27 07:45:00,2024/09/05 03:07:54,West,006874,3,14235.08691,2.45,136603
TIM,2024/02/27 08:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/27 08:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/27 08:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.055,160
BSL,2024/02/27 08:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.592,320
ERR,2024/02/27 08:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/27 11:30:07,2024/09/05 03:07:54,West,006874
ERR,2024/02/27 11:30:07,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/27 11:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/27 11:45:00,2024/09/05 03:07:54,West,006874,4,2.4017,-1
INC,2024/02/27 11:45:00,2024/09/05 03:07:54,West,006874,1,-3.2406,-1.4188,-1
DQZ,2024/02/27 11:45:00,2024/09/05 03:07:54,West,006874,3,14238.47461,2.42,136603
TIM,2024/02/27 12:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/27 12:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/27 12:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.097,160
BSL,2024/02/27 12:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.616,320
ERR,2024/02/27 12:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/27 15:30:13,2024/09/05 03:07:54,West,006874
ERR,2024/02/27 15:30:13,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/27 15:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/27 15:45:00,2024/09/05 03:07:54,West,006874,4,2.4009,-1
INC,2024/02/27 15:45:00,2024/09/05 03:07:54,West,006874,1,-3.2281,-1.4281,-1
DQZ,2024/02/27 15:45:00,2024/09/05 03:07:54,West,006874,3,14224.31348,2.41,136603
TIM,2024/02/27 16:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/27 16:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/27 16:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.387,160
BSL,2024/02/27 16:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.698,320
ERR,2024/02/27 16:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/27 19:30:07,2024/09/05 03:07:54,West,006874
ERR,2024/02/27 19:30:07,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/27 19:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/27 19:45:00,2024/09/05 03:07:54,West,006874,4,2.4087,-1
INC,2024/02/27 19:45:00,2024/09/05 03:07:54,West,006874,1,-3.2313,-1.4250,-1
PAG,2024/02/27 19:45:00,2024/09/05 03:07:54,West,006874,799
DQZ,2024/02/27 19:45:00,2024/09/05 03:07:54,West,006874,3,14234.49414,2.41,136603
TIM,2024/02/27 20:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/27 20:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/27 20:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.129,160
BSL,2024/02/27 20:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.613,320
ERR,2024/02/27 20:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/27 23:30:12,2024/09/05 03:07:54,West,006874
ERR,2024/02/27 23:30:12,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/27 23:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/27 23:45:00,2024/09/05 03:07:54,West,006874,4,2.4180,-1
INC,2024/02/27 23:45:00,2024/09/05 03:07:54,West,006874,1,-3.2438,-1.4219,-1
DQZ,2024/02/27 23:45:00,2024/09/05 03:07:54,West,006874,3,14237.16992,2.42,136603
TIM,2024/02/28 00:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/28 00:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/28 00:30:00,2024/09/05 03:07:54,West,006874,East,2502,4556.902,160
BSL,2024/02/28 00:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.434,320
ERR,2024/02/28 00:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/28 03:30:07,2024/09/05 03:07:54,West,006874
ERR,2024/02/28 03:30:07,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/28 03:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/28 03:45:00,2024/09/05 03:07:54,West,006874,4,2.4352,-1
INC,2024/02/28 03:45:00,2024/09/05 03:07:54,West,006874,1,-3.2469,-1.4250,-1
DQZ,2024/02/28 03:45:00,2024/09/05 03:07:54,West,006874,3,14222.77539,2.44,136603
TIM,2024/02/28 04:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/28 04:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/28 04:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.134,160
BSL,2024/02/28 04:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.604,320
ERR,2024/02/28 04:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/28 07:30:12,2024/09/05 03:07:54,West,006874
ERR,2024/02/28 07:30:12,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/28 07:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/28 07:45:00,2024/09/05 03:07:54,West,006874,4,2.4040,-1
INC,2024/02/28 07:45:00,2024/09/05 03:07:54,West,006874,1,-3.2438,-1.4313,-1
DQZ,2024/02/28 07:45:00,2024/09/05 03:07:54,West,006874,3,14233.83301,2.42,136603
TIM,2024/02/28 08:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/28 08:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
BSL,2024/02/28 08:30:00,2024/09/05 03:07:54,West,006874,East,2502,4557.128,160
BSL,2024/02/28 08:30:00,2024/09/05 03:07:54,West,006874,South,2504,2700.553,320
ERR,2024/02/28 08:30:00,2024/09/05 03:07:54,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/28 11:30:07,2024/09/05 03:07:54,West,006874
ERR,2024/02/28 11:30:07,2024/09/05 03:07:54,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/28 11:45:00,2024/09/05 03:07:54,West,006874
TMP,2024/02/28 11:45:00,2024/09/05 03:07:54,West,006874,4,2.4531,-1
INC,2024/02/28 11:45:00,2024/09/05 03:07:54,West,006874,1,-3.2250,-1.4344,-1
DQZ,2024/02/28 11:45:00,2024/09/05 03:07:54,West,006874,3,14239.92285,2.45,136603
TIM,2024/02/28 12:30:00,2024/09/05 03:07:54,West,006874
BSL,2024/02/28 12:30:00,2024/09/05 03:07:54,West,006874,Cabled,2501,0.000,80
PAG,2024/02/28 12:30:00,2024/09/05 03:07:55,West,006874,800
BSL,2024/02/28 12:30:00,2024/09/05 03:07:55,West,006874,East,2502,4556.972,160
BSL,2024/02/28 12:30:00,2024/09/05 03:07:55,West,006874,South,2504,2700.559,320
ERR,2024/02/28 12:30:00,2024/09/05 03:07:55,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/28 15:30:12,2024/09/05 03:07:55,West,006874
ERR,2024/02/28 15:30:12,2024/09/05 03:07:55,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/28 15:45:00,2024/09/05 03:07:55,West,006874
TMP,2024/02/28 15:45:00,2024/09/05 03:07:55,West,006874,4,2.4492,-1
INC,2024/02/28 15:45:00,2024/09/05 03:07:55,West,006874,1,-3.2375,-1.4313,-1
DQZ,2024/02/28 15:45:00,2024/09/05 03:07:55,West,006874,3,14224.59375,2.45,136603
TIM,2024/02/28 16:30:00,2024/09/05 03:07:55,West,006874
BSL,2024/02/28 16:30:00,2024/09/05 03:07:55,West,006874,Cabled,2501,0.000,80
BSL,2024/02/28 16:30:00,2024/09/05 03:07:55,West,006874,East,2502,4557.062,160
BSL,2024/02/28 16:30:00,2024/09/05 03:07:55,West,006874,South,2504,2700.494,320
ERR,2024/02/28 16:30:00,2024/09/05 03:07:55,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/28 19:30:12,2024/09/05 03:07:55,West,006874
ERR,2024/02/28 19:30:12,2024/09/05 03:07:55,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/28 19:45:00,2024/09/05 03:07:55,West,006874
TMP,2024/02/28 19:45:00,2024/09/05 03:07:55,West,006874,4,2.4239,-1
INC,2024/02/28 19:45:00,2024/09/05 03:07:55,West,006874,1,-3.2313,-1.4438,-1
DQZ,2024/02/28 19:45:00,2024/09/05 03:07:55,West,006874,3,14231.06738,2.44,136603
TIM,2024/02/28 20:30:00,2024/09/05 03:07:55,West,006874
BSL,2024/02/28 20:30:00,2024/09/05 03:07:55,West,006874,Cabled,2501,0.000,80
BSL,2024/02/28 20:30:00,2024/09/05 03:07:55,West,006874,East,2502,4556.897,160
BSL,2024/02/28 20:30:00,2024/09/05 03:07:55,West,006874,South,2504,2700.427,320
ERR,2024/02/28 20:30:00,2024/09/05 03:07:55,West,006874,26.200000,8040,07 00 25 00 
TIM,2024/02/28 23:30:12,2024/09/05 03:07:55,West,006874
ERR,2024/02/28 23:30:12,2024/09/05 03:07:55,West,006874,26.200000,40,07 00 25 00 
TIM,2024/02/28 23:45:00,2024/09/05 03:07:55,West,006874
TMP,2024/02/28 23:45:00,2024/09/05 03:07:55,West,006874,4,2.4236,-1
INC,2024/02/28 23:45:00,2024/09/05 03:07:55,West,006874,1,-3.2438,-1.4406,-1
DQZ,2024/02/28 23:45:00,2024/09/05 03:07:55,West,006874,3,14237.52734,2.43,136603
TIM,2024/02/29 00:30:00,2024/09/05 03:07:55,West,006874
BSL,2024/02/29 00:30:00,2024/09/05 03:07:55,West,006874,Cabled,2501,0.000,80
BSL,2024/02/29 00:30:00,2024/09/05 03:07:55,West,006874,East,2502,4557.003,160
BSL,2024/02/29 00:30:00,2024/09/05 03:07:55,West,006874,South,2504,2700.552,320
ERR,2024/02/29 00:30:00,2024/09/05 03:07:55,West,006874,26.200000,8040,07 00 25 00 
